ID,timestamp,cpu_type,cpu_limit,ram_limit,cpu_usage,ram_usage,num_req,conc_lvl,latency
1184,2021-11-10 12:34:34,Intel Xeon Silver 4309Y,1.5,63M,0.244646,51003392.0,200,61,6399000
26140,2022-03-07 09:12:00,AMD Ryzen 9 5980HS,0.2,128M,0.184491,57958400.0,600,21,3903000
42742,2021-11-13 03:41:00,Intel Xeon Gold 5320T,3.5,68M,0.047803,45031424.0,100,41,3897000
49556,2021-11-06 13:00:00,Intel Core i7-11700K,3.5,65M,0.23925,46395392.0,200,41,4106000
51845,2021-11-13 07:41:42,Intel Core i5-11600,3.5,66M,0.073426,43081728.0,100,51,4824000
33672,2022-03-07 08:39:24,Intel Xeon Platinum 8380HL,0.2,128M,0.164381,60747776.0,400,11,1057000
19878,2022-03-18 20:43:50,AMD EPYC 7413,1.4,256M,0.181422,49528832.0,400,11,1020000
8346,2021-10-27 12:37:01,AMD EPYC 7443,0.5,200M,0.366108,63631360.0,300,31,4193000
50013,2021-11-14 15:39:28,AMD EPYC 7543,3.0,70M,0.259044,54030336.0,200,81,7672000
7797,2021-11-11 00:36:29,Intel Core i5-11600,2.5,73M,0.376388,56451072.0,500,31,2722000
56715,2022-03-06 17:41:07,Intel Xeon Gold 5320,0.1,896M,0.10046,66695168.0,900,51,27089000
6089,2022-03-06 14:14:58,Intel Xeon Gold 6334,0.2,128M,0.167193,57368576.0,200,81,15982000
2080,2021-11-16 12:16:56,Intel Xeon Gold 6328H,4.0,68M,0.0,41316352.0,100,21,1951000
40696,2021-11-04 17:29:46,AMD Ryzen 9 5980HS,2.0,85M,0.27235,59465728.0,300,11,1097000
46621,2022-03-11 16:05:18,Intel Xeon Gold 6342,1.7,256M,0.167909,49025024.0,400,21,2027000
54689,2022-03-19 04:10:19,Intel Xeon Gold 5317,0.7,384M,0.21343,48001024.0,800,21,1997000
7933,2021-11-13 09:35:09,AMD Ryzen 7 5800HS,2.5,75M,0.727518,53813248.0,900,21,2076000
10846,2022-03-07 08:48:48,Intel Core i7-11700,0.2,768M,0.147946,61186048.0,300,1,186000
12177,2022-03-11 17:37:39,Intel Core i7-11700,1.8,1024M,0.127989,52424704.0,800,51,5079000
9316,2021-11-06 14:57:49,Intel Xeon Gold 6338T,4.0,95M,0.0,42250240.0,100,21,2182000
24594,2022-03-11 16:37:18,Intel Xeon Gold 6330H,0.1,1024M,0.101269,54059008.0,600,21,9202000
11927,2021-11-15 09:50:43,Intel Xeon Gold 5318Y,3.5,72M,0.324792,65527808.0,500,101,9895000
9927,2021-11-10 19:11:56,Intel Xeon Silver 4310,2.0,67M,0.356225,55791616.0,100,61,6104000
7211,2022-03-17 18:45:23,Intel Core i5-11600,1.4,768M,0.148274,51077120.0,600,11,1064000
21061,2022-03-19 03:36:11,Intel Xeon Platinum 8376HL,0.7,768M,0.038156,49729536.0,200,1,38000
6533,2022-03-18 07:51:26,Intel Xeon Platinum 8368Q,0.2,1024M,0.192305,54165504.0,800,11,1632000
5209,2022-03-17 03:41:38,Intel Xeon Gold 6330,0.7,384M,0.101462,50421760.0,1000,51,4987000
35414,2022-03-04 17:02:00,AMD Ryzen 3 5300G,0.1,128M,0.100814,52011008.0,800,11,3683000
10073,2022-03-11 14:30:03,Intel Xeon Platinum 8376H,1.5,384M,0.2279,49381376.0,400,31,2464000
49593,2021-10-29 08:37:27,Intel Xeon Gold 5320T,4.0,200M,0.32363,62869504.0,1000,81,8148000
43390,2022-03-18 18:08:13,AMD Ryzen 3 5300G,1.7,512M,0.170904,48340992.0,800,11,1040000
8448,2022-03-17 01:47:14,Intel Xeon Silver 4310,0.8,1024M,0.120847,48168960.0,300,11,1053000
39164,2021-11-03 08:59:30,Intel Core i5-11600K,0.5,70M,0.352664,61911040.0,300,11,1040000
34246,2022-03-06 02:32:54,Intel Xeon Platinum 8352V,0.1,640M,0.096671,48324608.0,200,11,5711000
28926,2021-11-02 17:53:59,AMD EPYC 7543P,0.5,95M,0.468625,70115328.0,600,91,16460000
692,2022-03-19 01:43:19,Intel Xeon Gold 5318H,0.9,384M,0.140439,49688576.0,400,21,2025000
48217,2021-11-08 21:02:54,Intel Xeon Gold 6338N,0.5,78M,0.464462,70463488.0,800,1,97000
30225,2022-03-17 01:59:52,Intel Core i9-11900,0.8,128M,0.163466,52809728.0,500,51,4972000
54181,2022-03-18 07:31:35,Intel Core i3-10105,0.2,384M,0.194717,55398400.0,700,1,114000
39133,2022-03-05 21:50:34,AMD EPYC 7343,0.1,640M,0.097046,69087232.0,500,71,31525000
55151,2022-03-19 07:22:00,AMD EPYC 7643,0.4,384M,0.141432,52674560.0,800,41,3987000
51307,2021-10-27 01:15:25,Intel Core i5-11600,0.5,350M,0.415336,65384448.0,400,101,14692000
7370,2021-11-05 23:36:13,Intel Core i3-10105F,3.0,70M,0.312711,61661184.0,500,101,10607000
34069,2022-03-04 22:44:08,Intel Core i3-10105T,0.1,128M,0.100609,61218816.0,900,11,5512000
7837,2022-03-05 03:47:48,Intel Xeon Gold 5315Y,0.1,384M,0.100791,65929216.0,600,91,48568000
47645,2021-11-04 05:36:08,AMD EPYC 72F3,1.5,80M,0.122603,58437632.0,200,1,44000
36483,2022-03-11 17:36:03,AMD EPYC 7313P,1.8,640M,0.211085,48357376.0,800,41,4169000
54559,2021-11-15 00:45:24,AMD EPYC 7713,3.0,66M,0.331267,60391424.0,1000,91,8822000
24495,2022-03-16 20:45:05,AMD EPYC 7713P,1.3,768M,0.062724,48308224.0,200,31,2945000
28633,2022-03-11 15:03:10,AMD EPYC 72F3,1.6,384M,0.226501,48922624.0,400,11,1060000
5037,2021-11-11 01:53:59,Intel Xeon Platinum 8368,1.0,70M,0.0,35045376.0,100,1,41000
37167,2022-03-18 17:45:52,AMD EPYC 7543P,1.7,768M,0.131783,50274304.0,400,41,4114000
13840,2022-03-17 04:57:59,AMD EPYC 7413,0.5,512M,0.122698,51269632.0,400,51,5384000
20900,2021-11-13 02:58:28,Intel Core i7-11700K,3.5,69M,0.327136,60690432.0,800,91,9473000
30979,2022-03-17 04:45:15,Intel Core i5-11600T,0.5,384M,0.0,39415808.0,100,1,35000
44062,2022-03-11 17:11:35,Intel Core i7-11700,1.8,128M,0.152469,46325760.0,500,21,2011000
7354,2021-11-11 00:09:52,Intel Xeon Gold 6338N,1.0,71M,0.272568,52625408.0,200,81,7737000
16122,2021-10-28 15:56:16,Intel Xeon Platinum 8356H,2.5,150M,0.32673,62144512.0,500,21,2092000
8750,2022-03-17 00:59:41,Intel Xeon Platinum 8368,0.9,768M,0.137545,51826688.0,500,51,5089000
52076,2022-03-07 09:28:38,Intel Xeon Platinum 8368Q,0.2,512M,0.171366,72282112.0,800,101,18095000
27151,2021-11-05 01:50:28,Intel Xeon Gold 5320T,2.5,95M,0.340992,59785216.0,500,11,1109000
1436,2022-03-18 04:37:48,AMD Ryzen 5 5600G,0.4,128M,0.122777,51154944.0,400,51,5048000
507,2021-10-28 22:17:33,AMD EPYC 7313P,3.0,150M,0.387743,57348096.0,800,31,3057000
48785,2022-03-18 19:55:35,Intel Core i5-11600K,1.5,896M,0.181994,47382528.0,600,21,2062000
38170,2021-11-15 08:43:08,AMD EPYC 7313P,3.5,73M,0.4018,60145664.0,900,21,1934000
5930,2022-03-17 02:10:02,Intel Xeon Platinum 8352M,0.8,128M,0.167116,48623616.0,700,21,2041000
57402,2022-03-17 06:52:03,Intel Pentium Gold G6405,0.3,384M,0.0,8826880.0,100,1,58000
8947,2021-11-15 18:35:37,Intel Xeon Platinum 8360Y,3.5,67M,0.0,42930176.0,100,31,2913000
58444,2021-11-11 20:59:50,AMD Ryzen 5 5500U,3.0,74M,0.38772,62652416.0,1000,81,7274000
51491,2022-03-11 16:58:13,Intel Pentium Gold G6405,1.8,128M,0.033498,47964160.0,200,1,37000
12242,2022-03-10 20:36:31,Intel Xeon Gold 6334,0.2,128M,0.201836,59699200.0,400,41,34097000
17303,2021-11-16 03:04:54,Intel Xeon Silver 4309Y,4.0,73M,0.0,35172352.0,100,11,996000
28412,2022-03-18 15:52:21,Intel Xeon Gold 6328HL,1.9,640M,0.150914,50417664.0,500,51,4941000
32263,2022-03-19 08:37:25,Intel Core i3-10105T,0.3,512M,0.194342,51593216.0,900,31,3090000
4386,2022-03-17 17:35:42,Intel Xeon Platinum 8368,1.5,128M,0.116367,48558080.0,400,11,1127000
52883,2022-03-17 04:43:41,Intel Core i7-11700,0.6,384M,0.103092,50245632.0,1000,51,4977000
45512,2021-11-12 16:03:43,Intel Xeon Gold 5320T,2.0,72M,0.378796,57749504.0,600,101,10745000
10310,2021-11-11 22:21:36,Intel Pentium Gold G6605,3.0,73M,0.463394,54439936.0,900,21,1888000
50435,2021-11-05 11:29:23,Intel Core i9-11900,2.5,70M,0.33181,54673408.0,400,51,5187000
8921,2022-03-17 18:46:36,Intel Xeon Silver 4310,1.4,1024M,0.151456,48205824.0,600,21,1978000
8693,2021-11-11 11:06:37,Intel Core i5-11600KF,1.0,65M,0.290644,56336384.0,300,11,1011000
17027,2021-11-11 07:37:44,Intel Xeon Gold 6354,2.5,69M,0.309681,57298944.0,300,91,8397000
25488,2022-03-09 23:29:26,Intel Core i5-11500T,0.1,640M,0.100481,63619072.0,600,71,145502000
1539,2022-03-11 08:11:07,Intel Core i3-10325,0.3,640M,0.209659,65875968.0,600,71,7507000
9121,2022-03-17 23:31:53,Intel Xeon Gold 6326,0.9,768M,0.142297,51175424.0,400,1,36000
33979,2022-03-05 03:53:57,AMD EPYC 7713P,0.1,256M,0.100303,66772992.0,500,61,27604000
15284,2021-11-03 04:49:57,Intel Xeon Platinum 8380H,0.5,80M,0.476185,71495680.0,800,1,107000
5867,2022-03-18 20:37:24,Intel Xeon Gold 6312U,1.4,1024M,0.083636,49287168.0,200,21,2041000
35328,2022-03-17 00:55:32,Intel Xeon Platinum 8360Y,0.9,128M,0.140443,51064832.0,500,11,1045000
45875,2022-03-11 16:45:18,Intel Xeon Gold 6346,1.7,640M,0.115247,52199424.0,900,51,5168000
22490,2022-03-16 15:03:19,Intel Xeon Silver 4309Y,1.9,512M,0.134298,47226880.0,600,11,1040000
13029,2022-03-10 19:07:09,Intel Xeon Platinum 8362,0.2,256M,0.161655,51113984.0,100,41,24994000
11569,2021-11-14 06:20:09,Intel Xeon Gold 6312U,3.0,75M,0.09159,56954880.0,100,81,7706000
45436,2022-03-19 01:02:28,AMD EPYC 7543,1.0,512M,0.215523,46280704.0,700,31,2893000
21999,2021-11-09 19:32:23,Intel Core i5-11400,0.5,72M,0.452151,63578112.0,200,71,21098000
390,2021-11-11 13:18:11,Intel Xeon Platinum 8362,1.5,75M,0.36306,60870656.0,500,21,1881000
17848,2022-03-17 23:31:28,AMD EPYC 7413,0.9,1024M,0.125677,51900416.0,300,51,4851000
29001,2021-11-10 18:12:09,Intel Core i9-11900T,2.0,69M,1.496351,126169088.0,300,51,5203000
17576,2022-03-18 05:43:38,Intel Core i3-10105,0.3,1024M,0.120708,51232768.0,500,11,1042000
31728,2022-03-18 20:10:02,Intel Xeon Platinum 8360HL,1.5,640M,0.240407,48996352.0,800,21,1998000
54834,2021-11-15 15:31:48,AMD EPYC 7453,3.5,69M,0.371715,58863616.0,600,11,1002000
42832,2022-03-16 17:54:58,Intel Core i3-10305T,1.6,640M,0.133508,54239232.0,400,51,4864000
32021,2021-11-03 20:57:39,AMD EPYC 7513,1.0,70M,0.0,43999232.0,100,31,3065000
36358,2022-03-16 20:51:06,Intel Core i5-11500,1.3,768M,0.139966,50188288.0,400,11,995000
11350,2022-03-18 06:37:43,Intel Core i9-11900T,0.2,896M,0.031925,52469760.0,100,51,6410000
25081,2021-11-02 19:49:29,AMD EPYC 7513,0.5,95M,0.448543,65413120.0,1000,51,7419000
41203,2022-03-18 07:56:56,AMD EPYC 7713P,0.2,768M,0.195779,56881152.0,800,1,122000
6719,2021-11-10 05:03:37,Intel Core i3-10325,1.0,67M,0.173227,58417152.0,100,61,7469000
15540,2022-03-06 06:19:55,Intel Xeon Gold 6338N,0.1,768M,0.096704,66293760.0,400,91,42107000
55375,2022-03-17 23:29:29,AMD Ryzen 3 5300G,0.9,512M,0.130821,46800896.0,300,21,2094000
49658,2022-03-16 15:45:23,AMD Ryzen 9 5900HX,1.8,768M,0.055289,48947200.0,200,11,1117000
27241,2021-11-04 09:51:27,Intel Xeon Gold 5318Y,1.5,70M,0.29883,59375616.0,500,1,45000
14693,2022-03-17 10:58:32,Intel Xeon Gold 6326,0.2,640M,0.202014,57999360.0,1000,31,10097000
946,2022-03-17 12:55:35,Intel Xeon Silver 4310T,2.0,512M,0.1071,50991104.0,700,1,37000
48344,2021-11-16 10:09:56,Intel Xeon Silver 4310,4.0,70M,0.422421,53641216.0,1000,21,1967000
14327,2022-03-05 06:37:09,Intel Core i5-11400T,0.1,256M,0.100453,72728576.0,800,1,799000
14414,2022-03-17 23:00:33,Intel Core i5-11600K,1.0,384M,0.197229,50577408.0,800,31,3054000
52065,2022-03-06 10:47:22,Intel Core i7-11700F,0.1,768M,0.100505,70422528.0,1000,61,27959000
35932,2022-03-18 05:45:41,Intel Core i7-11700,0.3,512M,0.131462,50536448.0,500,31,3009000
35315,2022-03-18 21:34:35,Intel Xeon Gold 6326,1.3,896M,0.01685,42020864.0,100,21,1972000
32157,2022-03-06 22:39:23,AMD EPYC 7513,0.2,384M,0.17563,63242240.0,400,71,11262000
18157,2022-03-17 18:32:38,AMD EPYC 7313,1.4,384M,0.147843,46604288.0,300,31,2927000
13007,2022-03-19 03:12:14,Intel Xeon Platinum 8380H,0.8,896M,0.172967,49963008.0,800,41,3829000
33040,2021-11-03 21:12:37,Intel Core i5-11500T,1.0,70M,0.285348,58937344.0,400,1,44000
20827,2022-03-18 17:43:29,Intel Xeon Platinum 8360HL,1.7,256M,0.145762,50044928.0,400,11,1020000
25373,2022-03-16 18:00:14,Intel Xeon Platinum 8368Q,1.6,256M,0.141401,51617792.0,500,51,5224000
36386,2021-10-29 10:32:04,Intel Pentium Gold G6405T,4.0,100M,0.264479,57909248.0,200,81,8078000
51533,2022-03-19 04:48:16,AMD EPYC 7713,0.6,512M,0.177627,50573312.0,400,51,5404000
27405,2022-03-16 20:49:07,Intel Xeon Platinum 8358,1.3,768M,0.135577,49143808.0,300,41,4036000
48291,2022-03-17 01:57:56,Intel Xeon Silver 4310T,0.8,128M,0.160969,50077696.0,500,31,3006000
7008,2021-11-08 15:06:40,AMD EPYC 73F3,0.5,80M,0.391288,61374464.0,600,41,5600000
52543,2022-03-19 05:16:54,Intel Core i3-10305,0.6,256M,0.120182,49311744.0,800,51,5247000
56796,2022-03-16 16:38:18,Intel Xeon Platinum 8356H,1.8,384M,0.237867,49889280.0,1000,31,2965000
42037,2022-03-18 06:10:03,Intel Xeon Platinum 8380HL,0.3,768M,0.12243,51597312.0,800,41,4251000
17304,2021-11-07 00:43:59,Intel Xeon Platinum 8380,4.0,70M,0.337244,54108160.0,400,41,4155000
4633,2022-03-17 04:56:41,Intel Xeon Platinum 8351N,0.5,640M,0.133266,48984064.0,400,31,3025000
31086,2021-11-06 03:15:44,Intel Xeon Silver 4309Y,3.5,90M,0.248092,55300096.0,200,71,7151000
17130,2022-03-17 16:02:34,Intel Xeon Gold 5318S,1.7,512M,0.173869,48041984.0,800,21,1973000
40475,2022-03-16 17:54:50,AMD EPYC 7443P,1.6,1024M,0.154261,51077120.0,400,51,4723000
19953,2022-03-07 00:04:21,AMD Ryzen 7 5700G,0.2,384M,0.19428,63586304.0,800,31,5600000
41750,2021-11-11 19:16:04,Intel Core i3-10105,3.0,74M,0.095176,54235136.0,100,81,7708000
27052,2021-11-04 20:45:55,Intel Xeon Gold 6312U,2.0,80M,0.340438,59174912.0,900,41,4194000
54374,2022-03-16 16:49:26,Intel Xeon Platinum 8368,1.7,128M,0.112179,49238016.0,300,21,2051000
47080,2022-03-17 16:36:01,Intel Xeon Platinum 8352S,1.6,640M,0.153406,48304128.0,400,11,1043000
30133,2021-11-15 00:36:12,Intel Core i5-11500,3.0,66M,0.355122,55222272.0,1000,41,3769000
10762,2022-03-18 18:09:40,Intel Xeon Gold 6330H,1.7,896M,0.196939,48295936.0,800,21,2061000
13945,2021-11-11 19:26:04,Intel Xeon Platinum 8354H,3.0,74M,0.302687,55939072.0,300,61,5870000
24941,2022-03-17 01:44:41,Intel Xeon Silver 4309Y,0.8,1024M,0.0687,48103424.0,200,21,2076000
14342,2022-03-18 03:58:59,Intel Xeon Platinum 8351N,0.5,896M,0.170161,46841856.0,800,21,2047000
38367,2021-11-05 10:46:26,AMD EPYC 7713,2.5,75M,0.33694,65921024.0,900,81,8362000
9290,2022-03-10 19:13:46,Intel Core i3-10105T,0.2,512M,0.175948,58343424.0,100,91,61045000
28931,2022-03-17 05:18:16,Intel Core i5-11600,0.5,128M,0.096139,53456896.0,700,51,4904000
15989,2022-03-07 07:09:28,Intel Core i5-11400T,0.2,384M,0.186818,67739648.0,1000,81,8684000
43123,2022-03-16 15:14:35,AMD EPYC 7663,1.9,640M,0.115432,51695616.0,700,51,4739000
32696,2021-11-06 08:41:47,Intel Xeon Gold 5318Y,3.5,80M,0.334508,65400832.0,1000,1,45000
36405,2021-11-10 22:54:28,AMD EPYC 7543,1.0,72M,0.349758,58900480.0,600,61,6057000
20597,2021-11-12 15:45:25,AMD Ryzen 7 5800H,3.5,74M,0.32634,52617216.0,300,31,2980000
58709,2022-03-19 04:36:47,Intel Xeon Platinum 8358,0.6,1024M,0.024444,44167168.0,100,51,5154000
25868,2022-03-18 00:50:44,Intel Xeon Silver 4310,0.8,1024M,0.19258,48185344.0,700,21,1970000
51064,2022-03-18 16:37:24,Intel Xeon Gold 5317,1.8,256M,0.074042,48406528.0,200,21,1909000
21199,2022-03-18 03:47:16,AMD EPYC 7313P,0.5,256M,0.157281,47534080.0,600,41,4026000
33367,2022-03-17 10:07:17,AMD EPYC 7543P,0.2,896M,0.201977,59609088.0,900,1,180000
21924,2022-03-16 16:15:28,Intel Xeon Gold 6348,1.8,128M,0.183528,50585600.0,800,1,42000
34420,2022-03-06 20:06:16,Intel Core i5-11400T,0.2,256M,0.195345,69193728.0,700,71,11972000
54591,2022-03-05 16:42:22,AMD Ryzen 9 5900HX,0.1,512M,0.097019,51757056.0,200,31,20617000
40874,2022-03-16 18:48:03,Intel Xeon Gold 6334,1.5,896M,0.099352,50401280.0,300,21,2002000
31371,2022-03-17 04:51:00,AMD EPYC 7413,0.5,384M,0.123978,49319936.0,300,11,1006000
55192,2022-03-16 18:42:18,Intel Xeon Gold 5318N,1.5,768M,0.0,38092800.0,100,11,1027000
1893,2022-03-16 22:55:51,Intel Pentium Gold G6405,1.1,128M,0.14093,48640000.0,500,11,1055000
7833,2022-03-18 19:15:40,Intel Core i5-11400,1.6,256M,0.110022,50798592.0,900,1,37000
32651,2021-11-14 15:45:16,AMD EPYC 7343,3.0,70M,0.319198,55332864.0,300,71,6525000
42904,2021-11-11 20:27:59,Intel Xeon Gold 6334,1.5,71M,0.324738,58179584.0,400,21,1869000
44348,2021-11-03 10:22:03,Intel Xeon Platinum 8351N,0.5,65M,0.139905,52551680.0,100,81,7545000
22886,2022-03-17 20:23:19,Intel Xeon Gold 5317,1.3,512M,0.113144,52498432.0,1000,51,4971000
20746,2022-03-07 01:48:40,Intel Core i3-10105T,0.1,1024M,0.100525,63102976.0,600,31,12856000
33030,2021-11-13 13:00:03,Intel Xeon Gold 6338T,4.0,74M,0.386263,53030912.0,200,61,6037000
375,2022-03-18 18:52:23,Intel Core i9-11900F,1.6,640M,0.206386,51986432.0,500,51,5091000
18350,2022-03-18 23:23:11,Intel Core i9-11900,1.2,512M,0.144969,52445184.0,1000,1,36000
30771,2021-11-04 12:46:02,Intel Core i9-11900,1.5,65M,0.407089,52105216.0,900,21,2029000
1466,2022-03-11 09:55:12,Intel Xeon Gold 6328HL,0.4,128M,0.148537,63287296.0,400,1,125000
12615,2022-03-19 02:34:06,Intel Core i7-11700K,0.8,384M,0.0,40128512.0,100,11,1012000
13543,2022-03-17 04:45:55,Intel Core i3-10105F,0.5,256M,0.020125,46575616.0,100,21,2071000
48994,2021-11-15 09:18:29,Intel Xeon Gold 6330,3.5,72M,0.073452,53993472.0,100,61,6084000
5696,2021-10-27 15:15:00,Intel Xeon Platinum 8368,0.5,150M,0.302473,57040896.0,200,61,7657000
17627,2021-11-10 21:17:41,AMD EPYC 7543,1.0,73M,0.31677,61591552.0,700,91,9451000
56075,2022-03-17 00:44:24,Intel Xeon Platinum 8352S,0.9,1024M,0.072293,47886336.0,200,21,2211000
53038,2022-03-11 09:44:57,Intel Pentium Gold G6505,0.4,768M,0.131557,52645888.0,200,71,7208000
4837,2021-11-13 23:51:31,Intel Core i7-11700T,2.5,67M,0.308969,56131584.0,200,31,2705000
53668,2021-10-28 16:10:15,AMD EPYC 7763,2.5,150M,0.365194,56238080.0,600,41,4030000
33709,2022-03-18 23:33:56,Intel Xeon Gold 6314U,1.1,768M,0.022722,42991616.0,100,31,2998000
42431,2021-11-10 02:10:29,Intel Xeon Gold 6334,1.0,73M,0.08638,55730176.0,100,71,8157000
29098,2022-03-05 12:54:09,Intel Core i7-11700F,0.1,512M,0.097528,71012352.0,400,101,45401000
19041,2021-11-14 16:51:24,Intel Core i3-10305T,3.0,70M,0.427356,54165504.0,900,21,1944000
15882,2022-03-16 17:57:18,Intel Xeon Gold 6326,1.6,384M,0.142075,52555776.0,500,21,2037000
46121,2021-11-03 19:40:48,Intel Xeon Gold 5320T,1.0,75M,0.324289,57094144.0,600,51,5070000
10905,2021-11-13 11:04:58,Intel Xeon Gold 6314U,4.0,75M,0.410732,57958400.0,300,91,9053000
50954,2022-03-11 09:12:04,Intel Core i9-11900,0.3,1024M,0.138901,67371008.0,900,91,10031000
28621,2022-03-18 03:42:24,Intel Xeon Gold 5320,0.5,768M,0.131854,48570368.0,600,1,38000
56996,2022-03-17 21:39:24,Intel Xeon Platinum 8376HL,1.1,1024M,0.141055,49004544.0,500,21,2117000
4875,2021-11-03 10:27:02,Intel Core i7-11700T,0.5,65M,0.304745,53682176.0,200,61,7233000
39346,2021-11-03 15:06:34,Intel Xeon Gold 6312U,1.0,85M,0.072395,53719040.0,100,61,5984000
19183,2022-03-17 07:22:51,Intel Xeon Platinum 8358P,0.3,768M,0.163554,51900416.0,700,11,1034000
20690,2022-03-11 04:54:05,Intel Xeon Platinum 8353H,0.2,128M,0.201829,61587456.0,1000,31,18304000
13331,2022-03-10 19:38:24,Intel Xeon Silver 4314,0.2,1024M,0.1945,63160320.0,200,91,57308000
55094,2021-11-11 00:19:09,Intel Pentium Gold G6505T,1.0,71M,0.298466,58331136.0,400,11,957000
33066,2021-11-05 22:56:28,Intel Xeon Platinum 8358,3.0,75M,0.343556,61984768.0,1000,81,8395000
44950,2022-03-19 06:47:05,Intel Xeon Platinum 8351N,0.4,1024M,0.173865,43499520.0,300,21,2052000
25625,2021-11-11 02:53:28,Intel Xeon Gold 6312U,1.0,70M,0.340229,62902272.0,700,101,9570000
23154,2022-03-17 07:12:02,Intel Core i5-11600K,0.3,512M,0.172951,49528832.0,500,41,3912000
17241,2022-03-19 01:08:48,Intel Core i7-11700KF,1.0,512M,0.226694,45715456.0,800,21,1988000
40745,2022-03-05 11:03:56,Intel Xeon Gold 6342,0.1,640M,0.048281,48168960.0,300,21,7178000
44231,2022-03-07 11:12:19,Intel Xeon Platinum 8380,0.2,128M,0.195895,65351680.0,1000,31,5566000
2035,2021-11-11 11:07:52,Intel Xeon Platinum 8351N,2.5,67M,0.278627,55902208.0,300,1,42000
20423,2022-03-17 05:48:53,Intel Xeon Gold 6314U,0.4,768M,0.021214,43061248.0,100,21,2049000
10450,2022-03-11 08:17:28,Intel Xeon Silver 4310,0.3,512M,0.230876,61046784.0,700,11,1173000
42932,2021-11-12 06:14:43,Intel Xeon Platinum 8360H,1.5,66M,0.350141,59584512.0,700,101,9817000
18542,2022-03-18 01:38:46,AMD EPYC 73F3,0.7,896M,0.146126,49201152.0,500,31,2931000
43059,2021-11-03 06:52:31,AMD EPYC 75F3,0.5,75M,0.448798,66244608.0,500,71,8499000
17883,2022-03-18 06:07:16,AMD Ryzen 5 5600G,0.3,128M,0.146752,48140288.0,800,21,2100000
46165,2022-03-17 09:08:53,Intel Pentium Gold G6405,0.2,512M,0.194747,55922688.0,600,31,11004000
58655,2021-11-15 05:12:35,Intel Xeon Platinum 8354H,3.5,75M,0.497788,63680512.0,1000,11,977000
46988,2022-03-16 21:17:15,Intel Core i7-11700K,1.3,1024M,0.157028,49573888.0,800,21,2142000
41612,2021-11-08 17:09:34,Intel Xeon Gold 6330,0.5,79M,0.318481,64405504.0,200,101,12816000
6828,2021-11-04 23:24:08,Intel Core i3-10305T,2.0,70M,0.260617,55934976.0,300,31,3164000
7130,2021-11-13 23:46:51,Intel Xeon Platinum 8360Y,4.0,69M,0.413637,56889344.0,600,51,4875000
40037,2022-03-18 05:29:31,Intel Xeon Gold 6346,0.3,128M,0.029082,47894528.0,100,51,5395000
40722,2022-03-16 15:04:19,Intel Xeon Platinum 8351N,1.9,768M,0.122498,48443392.0,600,21,2002000
20469,2021-11-06 03:51:58,Intel Xeon Gold 6334,3.5,90M,0.330492,61046784.0,600,71,7010000
16626,2022-03-18 22:35:48,Intel Xeon Platinum 8356H,1.2,128M,0.050765,48197632.0,200,11,1060000
55768,2022-03-16 14:29:56,AMD Ryzen 9 5980HS,2.0,768M,0.119707,51318784.0,900,41,4040000
13990,2022-03-17 00:45:51,Intel Xeon Gold 5320H,0.9,256M,0.083162,50077696.0,200,51,4953000
35912,2021-11-12 05:45:58,Intel Xeon Gold 5320,1.5,66M,0.331823,56344576.0,500,71,6887000
18028,2022-03-16 13:47:00,Intel Xeon Platinum 8360Y,2.0,384M,0.108575,49348608.0,200,51,5283000
47315,2022-03-17 16:27:37,Intel Xeon Gold 6326,1.6,128M,0.017997,46927872.0,100,31,3080000
7371,2022-03-04 18:51:25,Intel Core i3-10105F,0.1,256M,0.098339,57196544.0,400,31,19633000
40299,2022-03-17 21:39:28,Intel Core i9-11900F,1.1,128M,0.133566,48050176.0,500,21,2094000
5594,2022-03-18 20:35:05,AMD EPYC 7453,1.4,384M,0.016722,43085824.0,100,21,2011000
27332,2021-11-10 12:33:01,Intel Xeon Platinum 8376HL,1.5,63M,0.209073,52793344.0,200,31,3248000
47291,2022-03-19 09:14:37,Intel Xeon Gold 5318Y,0.2,640M,0.191241,51585024.0,400,21,6065000
47234,2021-11-13 16:11:30,AMD EPYC 7763,2.5,71M,0.301601,58884096.0,300,101,10380000
54740,2022-03-16 17:14:40,AMD EPYC 7713,1.7,896M,0.096404,53624832.0,700,51,4948000
53500,2022-03-11 14:20:21,AMD EPYC 7343,1.5,256M,0.021952,37408768.0,100,11,860000
34844,2022-03-19 03:45:20,AMD Ryzen 7 5800H,0.7,128M,0.146741,48054272.0,400,31,2937000
4103,2021-11-06 03:56:20,Intel Core i5-11600K,3.5,90M,0.335407,63557632.0,700,1,42000
7493,2022-03-18 17:50:31,Intel Xeon Silver 4314,1.7,256M,0.206769,49295360.0,500,31,2944000
54086,2022-03-07 12:07:44,Intel Core i5-11600,0.2,896M,0.165879,58118144.0,200,81,14965000
29377,2021-11-10 05:35:35,Intel Core i5-11400,1.0,64M,0.485396,46612480.0,900,31,3367000
38736,2022-03-10 17:07:21,Intel Xeon Gold 5318Y,0.1,768M,0.100967,68100096.0,1000,71,80801000
24704,2022-03-16 19:13:31,Intel Core i3-10105,1.5,512M,0.098179,50634752.0,700,51,4879000
15470,2022-03-18 14:52:56,AMD EPYC 7643,2.0,1024M,0.132542,52277248.0,500,51,5050000
